prompt_id,job_type,status,start_utc,end_utc,exec_seconds,model,loras,width,height,megapixels,steps,reference_image,edit,model_swap,cached_nodes,cache_replay,output_file,in_book
99c0e884-5c66-41db-8966-b6176b3e83bc,qwen_edit,success,2026-09-25T13:49:23.693+00:00,2026-09-25T13:50:20.822+00:00,57.13,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00121_.png,True
0cb820e0-96bf-4cdc-99eb-d505af4d6772,klein_ref,success,2026-09-25T13:50:37.908+00:00,2026-09-25T13:50:59.387+00:00,21.48,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00349_.png,False
255784b2-5ab5-4602-bacb-7869934f2c43,klein_ref,success,2026-09-25T13:51:18.639+00:00,2026-09-25T13:51:35.529+00:00,16.89,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00350_.png,True
9bcce1b4-f915-4bf6-b84e-036c675f8535,klein_ref,success,2026-09-25T13:51:55.029+00:00,2026-09-25T13:52:11.952+00:00,16.92,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00351_.png,False
ba130e79-ab92-4bba-b954-d1dd631b0504,klein_ref,success,2026-09-25T13:52:41.924+00:00,2026-09-25T13:52:58.094+00:00,16.17,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,7,False,halo_klein_ref_00352_.png,True
29db950c-0873-4d33-a110-030ddc52b3a7,klein_ref,success,2026-09-25T13:53:37.366+00:00,2026-09-25T13:53:53.713+00:00,16.35,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00353_.png,False
f8007b30-a56c-4662-9b3b-4cac02e0c558,klein_ref,success,2026-09-25T13:54:07.091+00:00,2026-09-25T13:54:23.730+00:00,16.64,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00354_.png,False
ee98d55c-afde-477b-b7f5-4283aa938b5a,qwen_edit,success,2026-09-25T13:54:44.193+00:00,2026-09-25T13:55:42.064+00:00,57.87,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00122_.png,True
3b84e8bd-bb2c-425a-bd1f-27bc004002ff,klein,success,2026-09-25T13:55:55.449+00:00,2026-09-25T13:56:08.951+00:00,13.5,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00087_.png,False
40506b17-95af-45d0-b40c-b6a524478522,klein,success,2026-09-25T13:56:44.367+00:00,2026-09-25T13:56:52.745+00:00,8.38,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00088_.png,False
a03562fa-d319-4dc3-b417-545ab34acf8a,qwen_edit,success,2026-09-25T13:57:04.818+00:00,2026-09-25T13:58:01.619+00:00,56.8,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00123_.png,True
18b98851-b4bc-416e-9849-f679bbc04c01,klein_ref,success,2026-09-25T13:58:20.102+00:00,2026-09-25T13:58:41.791+00:00,21.69,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00355_.png,False
6bbdb4eb-42f6-4829-a7a7-1243ad598813,qwen_edit,success,2026-09-25T13:58:53.438+00:00,2026-09-25T13:59:51.021+00:00,57.58,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00124_.png,True
6045a117-2068-4997-b368-82f6439d5ed2,klein_ref,success,2026-09-25T14:00:04.953+00:00,2026-09-25T14:00:25.952+00:00,21.0,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00356_.png,True
fa122151-80bd-4691-847f-b80407aa78c6,klein_ref,success,2026-09-25T14:00:44.680+00:00,2026-09-25T14:01:01.624+00:00,16.94,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00357_.png,False
f2b130f7-1dbe-4ea5-96e4-c1af0ee479ff,qwen_edit,success,2026-09-25T14:01:35.749+00:00,2026-09-25T14:02:32.827+00:00,57.08,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00125_.png,False
